23,-6.612966,-121.975095,-97.592197,339.501422,220.377256,39.642882,-297.341673,50.891367,11.550571,32.919454,-7.198574,-123.868033,-98.881162,342.171710,220.391205,41.405356,-303.062337,51.650175,12.552027,31.658979
24,-5.431000,-124.398433,-99.157509,341.964860,220.681293,39.773960,-303.708346,51.591745,12.151589,31.607498,-9.819460,-123.081579,-98.471405,342.478417,219.961075,43.824322,-302.104463,51.736813,13.145780,31.735313
25,-10.172558,-122.896993,-99.422561,340.869664,221.631381,44.416207,-302.413060,52.251764,12.965890,33.088546,-9.441140,-123.279349,-97.452308,344.202081,218.171461,43.190160,-301.773823,51.185080,13.338520,30.285420
26,-9.181004,-122.016659,-96.950973,343.567102,217.759557,42.829591,-301.734793,52.063098,13.738439,30.329587,-9.961414,-125.804729,-98.454979,345.472039,218.995268,43.911296,-301.851882,49.429043,12.538682,30.197086
27,-9.729521,-121.659028,-98.793225,340.604104,220.611282,43.956253,-302.939279,53.402539,13.758607,32.823842,-10.937803,-125.035297,-100.509597,341.328361,223.393370,45.210673,-301.504136,50.264064,11.596652,33.545761
28,-5.545865,-123.942710,-100.178264,340.355318,221.874403,40.426714,-304.350651,52.465972,12.179840,32.784626,-5.323044,-124.826744,-98.198153,343.477589,219.559949,39.160471,-303.104675,50.770102,12.125037,30.501174
29,-5.505191,-126.401740,-98.761765,344.053388,220.147951,39.167646,-304.460705,49.955754,11.618875,30.041384,-5.186433,-123.645496,-97.775445,343.045739,219.118947,39.155089,-302.087653,51.380863,12.504658,30.846016
30,-4.804692,-123.707031,-98.479854,341.455736,218.855433,38.803049,-302.479159,51.926754,12.108015,30.910536,-5.594340,-123.469129,-97.106817,344.413962,219.310548,39.428024,-301.655026,50.970298,12.858293,30.808490
31,-5.815311,-124.624243,-100.814949,341.998727,222.813624,41.479022,-307.104781,52.859965,12.650376,32.608351,-5.432575,-123.656156,-99.910567,339.664339,221.479503,39.984266,-303.192665,52.300316,11.982001,32.858742
32,-5.474450,-125.626918,-100.226421,340.745529,222.878221,40.186521,-302.424254,50.398893,10.893346,32.769868,-5.413033,-122.736467,-99.763168,339.159783,220.826768,39.889880,-303.551257,53.187647,12.490040,32.900217
33,-8.730523,-122.073514,-97.298190,339.893750,220.247941,41.806338,-296.257917,50.223841,11.711417,32.787769,-4.797918,-121.890736,-97.844203,339.165140,220.488098,37.788490,-298.270608,51.463533,11.412702,33.032328
34,-4.770404,-122.888978,-97.039266,340.801866,219.587810,37.369689,-297.741389,50.177608,11.111273,31.750475,-4.826190,-120.864957,-98.671345,337.483263,221.413221,38.218844,-298.814426,52.784931,11.722447,34.349541
35,-5.544326,-119.982956,-97.966837,337.652280,220.641911,38.751816,-298.824132,53.221027,12.268534,33.926574,-3.502569,-122.490604,-99.969849,337.171743,222.834851,37.236504,-298.796535,51.981147,10.715933,35.129127
36,-5.873689,-120.377410,-98.255414,338.131713,220.722226,39.229624,-299.780916,53.242280,12.259631,33.608517,-4.583683,-118.832467,-97.125154,336.253933,220.407658,37.358208,-296.033512,53.159038,12.294500,34.854242
37,-4.441526,-123.761069,-97.667746,340.175115,221.733785,37.053804,-296.408035,49.020924,9.887246,32.758972,-4.957345,-122.393263,-96.682024,341.158125,218.367993,37.549245,-298.499296,50.835092,11.807036,31.177224
38,-5.191472,-121.786063,-96.942591,340.358523,218.811846,37.837931,-298.708800,51.466485,12.113925,31.904475,-4.450070,-123.708863,-96.117463,342.890597,217.406310,36.923760,-298.045370,49.467073,11.142110,29.601513
39,-9.041241,-123.479256,-98.642863,339.640630,222.274009,42.339794,-296.830920,49.497830,11.054224,33.822733,-8.434257,-120.733156,-96.016060,340.135098,218.316109,41.297695,-295.711564,50.916084,12.338043,31.800943
40,-7.702315,-122.190752,-95.726273,341.490775,217.441583,40.647762,-295.808982,49.772710,12.009556,30.587513,-9.330253,-118.948857,-96.370798,338.475562,219.386648,42.093302,-295.592312,52.315733,12.740157,33.286348
41,-9.318228,-122.403290,-98.928675,338.263063,222.577204,42.883062,-297.912199,50.795070,11.513338,34.291266,-8.663046,-124.948363,-98.252621,341.521538,221.860031,41.598025,-295.354560,47.726598,10.427356,33.183004
42,95.146929,-65.201804,66.999127,75.360317,21.819273,-127.686612,175.537905,-136.252340,-46.329290,-4.456666,-64.331194,130.535735,52.352934,-209.864793,-52.226365,-109.304985,-90.277869,84.942435,8.068739,-22.406763
43,-65.625481,128.458208,51.304158,-209.477190,-50.177325,-107.911522,-89.353182,83.047758,7.064512,-21.569074,-63.052347,132.588480,53.389200,-210.247773,-54.250963,-110.681825,-91.191527,86.814511,9.060987,-23.234460
44,-63.620351,131.753445,52.692936,-208.983292,-54.176931,-109.481948,-94.264907,87.399093,9.656576,-23.821173,-62.550290,133.326563,54.004625,-211.365442,-54.316399,-111.742391,-88.474981,86.297802,8.534549,-22.715866
45,-62.070233,135.102338,53.527041,-213.254464,-53.948814,-111.747397,-89.368831,88.278500,9.369005,-21.446681,-62.871329,132.139014,54.324009,-210.102158,-54.562222,-111.739043,-87.877220,84.973210,7.976506,-23.564634
46,-61.384221,131.199801,53.363145,-210.121794,-53.355521,-113.072881,-88.765299,84.820155,7.365818,-22.990406,-64.250935,133.010331,55.215413,-210.083940,-55.681692,-110.501628,-87.053339,85.115201,8.543048,-24.097352
47,-64.720258,133.063363,54.807413,-210.683605,-54.507587,-109.928474,-86.010291,84.864342,8.215880,-23.108674,-63.667453,132.944400,55.722655,-209.338411,-57.141389,-111.214197,-88.350101,85.427078,8.949797,-25.326519
48,-66.964763,134.626411,55.934968,-210.935895,-55.873689,-108.261132,-84.895132,85.649468,9.009579,-23.513758,-64.136071,132.656542,54.513940,-210.617941,-54.152026,-110.362440,-86.300538,84.659995,8.009301,-23.003241
49,-60.749068,131.920645,53.347590,-212.126105,-53.390135,-114.002665,-85.975537,84.522977,6.699820,-22.069512,-61.607082,130.946874,53.368603,-209.418527,-53.343375,-112.746641,-89.744162,84.924428,7.599502,-23.313527
50,-60.920356,131.045008,54.762356,-208.541580,-55.656936,-114.736440,-89.859116,84.778284,7.329756,-25.443404,-61.799982,130.919308,52.977099,-209.664861,-52.693499,-112.187709,-89.711872,84.965480,7.675273,-22.715247
51,-62.559923,131.034892,53.015938,-210.304018,-51.824128,-111.956233,-90.481487,84.996997,7.223385,-22.918610,-61.207228,130.829152,52.946804,-209.166318,-53.371608,-112.368260,-89.111572,84.940896,8.027746,-22.556624
52,-59.960718,135.084768,53.819809,-212.826995,-54.770306,-114.177933,-90.583436,88.742656,9.233401,-22.297624,-63.543544,135.114610,53.322568,-213.553014,-53.375075,-110.049880,-88.520535,87.954328,9.463713,-20.852371
53,-64.339929,136.267550,54.475431,-213.327489,-55.152823,-109.291194,-88.180427,88.585021,10.488189,-21.604737,-62.772047,133.997698,52.205733,-213.771492,-51.652881,-110.784858,-88.850014,87.343344,8.471252,-20.123517
54,-59.581221,133.930598,53.885129,-212.185316,-54.932475,-114.506311,-90.710021,87.846118,9.045268,-22.788443,-60.624837,137.104566,53.705500,-213.949934,-54.486509,-113.603272,-90.361912,90.311597,9.562634,-21.438691
55,-65.415194,133.249891,53.240005,-209.718560,-54.604860,-107.648974,-93.305044,88.060862,10.423134,-23.465208,-62.118830,130.501554,52.235272,-208.368184,-53.818936,-111.015369,-95.067905,86.845474,9.015291,-24.118965
56,-62.489415,129.913161,53.169611,-207.183724,-55.528745,-111.144898,-94.560288,85.970562,8.904783,-25.715952,-61.721347,131.132652,51.233117,-209.638612,-51.985027,-110.876440,-95.612366,87.783888,9.133820,-22.406067
57,-60.404971,132.229116,51.761504,-209.908404,-53.590911,-111.533371,-96.807098,89.025373,10.043424,-23.171620,-62.471181,130.508085,50.932137,-209.484933,-51.070284,-110.502238,-94.931823,87.076713,8.615691,-21.969992
58,-63.130365,130.110697,50.766310,-208.172568,-51.331890,-109.262552,-97.172506,87.280687,9.340719,-22.675000,-62.100854,130.742940,51.041182,-210.321260,-51.008402,-111.222176,-93.502822,86.945158,8.180976,-21.570190
59,-62.561249,129.097131,52.920342,-205.351007,-55.156604,-110.170833,-96.579796,86.101413,9.300236,-26.333931,-62.452682,130.330449,53.297078,-208.120909,-55.719044,-111.642999,-93.527585,85.903649,8.702564,-25.399940
60,-62.922818,129.735159,52.952118,-207.994621,-54.843100,-110.824354,-92.820877,85.282070,8.351784,-24.981469,-61.390522,131.675363,54.076433,-208.406226,-57.698030,-113.492530,-95.124222,87.307956,9.495067,-26.345374
61,-66.539617,132.731030,54.659224,-207.148961,-56.246326,-107.370497,-93.258879,87.308396,10.400149,-25.607893,-64.872369,133.500376,52.554864,-210.959057,-53.812428,-107.783412,-93.327331,88.424121,10.434231,-22.430809
62,-63.439308,136.024778,53.305039,-211.321747,-55.810761,-109.602664,-94.716700,91.157414,11.307747,-23.138428,-65.345673,132.666628,52.307100,-210.839269,-53.152428,-107.182558,-92.868457,87.521383,10.145730,-22.197100
63,-64.062847,132.460724,51.131945,-212.628776,-52.583382,-107.393700,-93.062332,87.675784,10.134082,-21.093916,-66.032256,132.776831,52.936056,-209.881504,-53.456989,-107.069552,-92.764693,87.438745,10.151965,-22.787537
64,-65.534917,127.410686,50.624747,-207.957843,-50.363479,-107.529710,-92.333366,83.450554,7.433656,-22.364653,-65.710054,129.436439,51.938627,-210.896035,-50.003484,-108.268078,-86.570130,82.671605,6.719785,-20.826121
65,-63.958420,129.400696,50.927262,-212.123313,-48.644207,-109.645166,-87.396392,83.244375,6.313220,-19.762694,-67.317896,129.469248,52.866969,-209.769503,-51.251178,-107.004035,-85.811695,82.145854,7.092975,-21.802252
66,-65.749203,128.812352,53.631930,-209.076292,-52.070792,-109.105145,-85.155666,81.263627,6.488320,-22.820390,-68.840451,130.106823,52.124507,-210.442326,-50.455671,-104.964724,-86.448429,83.002134,7.679846,-20.814060
67,-68.331742,131.508610,52.677344,-210.585801,-51.344813,-105.457596,-86.908041,84.253671,8.303026,-21.076764,-69.835752,127.364196,51.042870,-210.161613,-48.716043,-104.000409,-85.549189,80.553474,6.460580,-20.300072
68,-67.819621,130.762434,52.927949,-209.807238,-51.723504,-105.682696,-87.368740,83.556985,8.668781,-21.479536,-69.065322,132.577457,52.318370,-211.701041,-50.802365,-105.135154,-86.248122,85.251627,7.779105,-20.499822
69,-65.666939,128.493317,53.472727,-208.713391,-52.282440,-108.977100,-86.451587,81.457412,6.642239,-23.311807,-65.986318,129.731924,54.090812,-210.122303,-51.460750,-109.474215,-81.420365,80.705071,6.044674,-21.403953
70,-65.447456,129.711386,53.875698,-208.954713,-53.100641,-108.973628,-86.703055,82.393420,7.333011,-23.423753,-66.080082,126.200482,52.714191,-208.259138,-50.742297,-108.983635,-85.978235,79.695515,5.341962,-23.101085
71,-62.999415,128.361975,51.466487,-210.784450,-49.004738,-110.968940,-86.960563,82.101976,5.713767,-20.706358,-64.917426,130.439416,50.388037,-213.462176,-48.283676,-108.321392,-87.832221,84.386774,6.912673,-18.819031
72,-64.363339,131.395151,50.988638,-213.593151,-49.369022,-108.731306,-88.054668,85.137271,7.498371,-19.251326,-66.025600,128.527946,49.186837,-213.200227,-46.112985,-107.501563,-87.387327,82.885780,5.741278,-17.954441
73,-62.754868,131.990518,51.071323,-215.021005,-48.600432,-110.243705,-86.038491,84.998418,7.026673,-18.120009,-64.953112,131.176850,50.958320,-213.069605,-49.650838,-108.176760,-88.793933,85.188183,7.671327,-19.666142
74,-64.119338,127.785881,51.077402,-210.780485,-47.303617,-110.058040,-85.696612,81.140160,5.070646,-19.771854,-62.179189,128.783903,51.751451,-210.787355,-50.250630,-111.636077,-87.886273,82.806404,6.184786,-21.390783
75,-67.755762,128.243024,51.100592,-207.685017,-50.833699,-105.540266,-92.435865,83.900783,8.116805,-22.606095,-63.591679,126.682391,50.208382,-208.196565,-49.952037,-109.270473,-92.243680,83.056605,6.835901,-22.153391
76,-63.746071,126.884561,48.989768,-209.575312,-48.409734,-108.278728,-92.831838,83.765521,6.876561,-20.760711,-63.451112,126.498325,51.317867,-206.941288,-51.356222,-110.173406,-91.708193,82.411173,6.798883,-23.421354
77,-63.651917,127.355049,51.580724,-207.864249,-51.424615,-110.243495,-90.685966,82.623974,6.721667,-23.099367,-63.079409,124.912474,50.831302,-205.232828,-51.229623,-110.043666,-93.600402,82.017266,6.941815,-24.017372
78,-63.348086,127.742145,51.718824,-208.010020,-51.694654,-110.549563,-91.027937,83.107230,6.904624,-23.206470,-65.000169,125.637313,50.967906,-207.217394,-50.226319,-108.885319,-89.168469,80.479525,5.909794,-22.624094
79,-64.693510,125.127379,48.350992,-208.329029,-47.467825,-107.549179,-91.735687,82.035592,5.994744,-20.513504,-63.042260,128.189897,49.464287,-210.501123,-49.109439,-108.820679,-93.646121,85.050611,7.531624,-20.944351
80,-67.676783,128.062120,52.175406,-206.103875,-52.302768,-106.070009,-91.374334,83.029679,8.095395,-23.815998,-67.842121,128.440836,49.925329,-209.413930,-49.227334,-104.961013,-93.596604,84.853298,8.140216,-21.283117
81,-69.917685,125.512519,48.678456,-208.807233,-46.768522,-103.544589,-93.100348,82.423644,6.840674,-20.498500,-67.141619,129.429143,50.346149,-209.618690,-50.057182,-105.439056,-93.764090,85.673306,8.578811,-21.547925
82,-66.884810,128.770079,49.405748,-208.512148,-50.393169,-105.272293,-96.317693,86.156941,8.953431,-21.941752,-67.270931,129.790679,50.883779,-210.237223,-49.876029,-105.534523,-92.302617,85.375662,8.363890,-21.334852
83,-67.289086,129.384922,52.658273,-206.390233,-53.346614,-106.444675,-91.559744,84.182531,8.704447,-24.030517,-68.144945,126.464774,51.592321,-205.758085,-51.042274,-105.617583,-91.150443,81.637555,7.359936,-23.556957
84,94.046776,-67.041070,66.086637,75.519323,23.852977,-126.505580,176.927577,-138.177890,-47.392586,-3.525353,96.345947,-63.197254,67.993616,75.187022,19.602812,-128.973777,174.023350,-134.153751,-45.170442,-5.471671
85,96.427107,-61.775612,68.885105,73.689274,19.248550,-129.625961,176.890707,-134.267665,-45.357026,-4.900995,96.269561,-64.535270,67.154568,76.596668,19.936234,-128.359956,171.324661,-134.046538,-44.994834,-6.008779
86,94.864921,-64.184640,68.237922,77.582758,18.436286,-127.172535,171.610976,-134.204479,-44.316334,-7.102758,97.634872,-64.876084,66.101548,75.638188,21.394184,-129.514130,171.046362,-133.893019,-45.654336,-4.945431
87,98.662001,-65.981074,66.407088,76.857121,21.181111,-130.835591,171.336019,-135.002846,-46.214574,-5.660079,96.409524,-63.557849,65.737043,74.184023,21.648377,-127.937651,170.700807,-132.569016,-44.985982,-4.092868
88,95.792465,-64.122174,65.558210,74.241206,22.581575,-127.276265,171.536500,-133.346617,-45.415570,-3.710804,97.693673,-62.383443,66.109208,74.065019,19.706316,-129.314049,168.961662,-130.950765,-44.091976,-4.887973
89,97.995128,-66.332354,66.171335,77.334901,21.799516,-129.717299,170.953053,-135.148092,-46.039865,-5.482602,99.924804,-65.315885,66.853515,75.952387,20.010089,-132.953209,172.061211,-134.727804,-46.545404,-5.996153
90,97.558027,-65.560437,66.595571,76.683647,21.944849,-129.779047,172.854112,-135.387569,-46.472294,-5.155078,98.530577,-67.277952,65.651645,78.132688,21.621482,-129.641658,168.624255,-134.854733,-45.510140,-5.883820
91,95.849492,-62.759173,68.573840,77.143723,17.537506,-127.615988,169.978895,-132.509040,-43.235774,-7.319103,94.128263,-65.251176,67.986588,77.911245,19.108755,-126.840742,172.832101,-135.473009,-45.124810,-6.940889
92,95.458873,-66.045385,68.357136,78.537412,18.824927,-128.410129,172.799211,-136.089942,-45.519736,-7.591021,92.656529,-64.372732,67.576739,77.218665,19.422685,-125.104905,172.868479,-134.790642,-44.687998,-6.221805
93,96.799765,-63.002770,68.863900,77.868516,16.945184,-128.735865,169.718425,-132.621090,-43.449268,-8.036857,93.976097,-62.278940,68.002009,75.714846,18.705226,-125.408231,170.492394,-132.288143,-42.814886,-5.904103
94,94.097802,-61.316689,69.542670,74.186345,18.513468,-127.333039,177.632048,-134.330950,-44.730104,-5.280379,98.336223,-62.151748,68.346159,73.281871,19.851028,-131.505258,176.283098,-134.215796,-45.870856,-4.590048
95,98.705576,-62.084515,69.535913,74.521176,18.157404,-132.515804,176.497181,-134.607398,-45.818232,-6.110925,97.958075,-62.220583,67.128077,72.013058,21.584977,-130.470651,176.063918,-133.814871,-45.924733,-3.032960
96,98.083804,-60.200506,67.738613,71.270306,20.973081,-130.541660,175.441464,-131.948030,-44.971634,-2.915715,97.883275,-63.422400,66.764847,72.454948,21.949016,-130.428405,176.434239,-134.925523,-46.491767,-3.102714
97,98.521170,-63.564784,66.666044,72.222326,21.326212,-131.732758,177.049130,-135.047605,-47.175523,-3.430458,97.096682,-63.291847,66.860792,72.761274,22.688682,-128.895403,175.687950,-134.812032,-45.733711,-2.752566
98,98.816784,-60.732583,69.379739,73.503833,17.561736,-132.283898,174.867013,-132.781442,-44.940428,-5.993842,98.596078,-63.415648,69.689685,75.522868,18.743908,-132.744142,178.102271,-136.405263,-46.682531,-6.226206
99,93.793259,-60.734062,68.675361,72.832587,19.570836,-126.665597,176.961497,-133.387361,-44.551173,-4.140928,94.500477,-62.087051,70.689446,75.976316,17.115393,-128.215547,178.518666,-135.578586,-44.966691,-6.786988
100,94.461127,-61.012368,70.406282,73.201545,16.554709,-128.989382,180.864977,-135.157782,-45.445882,-5.758255,94.513207,-62.434743,70.781057,76.874035,17.296791,-127.965188,177.759565,-135.714728,-44.811659,-7.119813
101,94.367465,-58.972750,69.964991,73.314503,17.053576,-126.345447,176.842791,-132.081409,-43.070635,-5.212644,93.563576,-61.438587,68.159508,72.639820,20.577740,-126.793656,177.008980,-133.909741,-45.143388,-3.712241
102,92.459242,-60.503692,68.462062,71.515495,20.646020,-125.787800,177.589895,-133.470965,-45.104703,-3.616660,94.545207,-62.269604,67.890571,73.639220,20.517047,-127.687751,176.492611,-134.299764,-45.177776,-3.797202
103,94.354433,-65.740848,66.609389,73.875260,23.796792,-127.245870,179.164847,-138.026593,-47.601055,-2.789582,93.677458,-68.601885,65.459115,77.492893,23.920423,-125.616921,174.241911,-138.359511,-47.142335,-4.408588
104,95.382610,-69.105435,64.424022,76.461730,25.151407,-127.019708,173.341465,-138.117565,-47.660883,-3.571659,92.110375,-68.139109,66.410395,78.440562,22.789113,-124.327720,175.069445,-138.581865,-46.665774,-5.177751
105,92.765374,-69.282244,66.992990,79.870516,21.949218,-125.674193,175.453520,-139.751988,-47.265166,-6.381025,91.460659,-67.005193,65.832498,77.022140,23.622235,-122.992105,174.688469,-137.421179,-46.071217,-3.984180
106,90.288781,-69.321861,63.939639,76.986803,25.297764,-121.791144,175.278989,-138.853753,-47.382300,-3.055603,91.940064,-66.057465,66.606850,77.036597,22.936792,-123.483407,174.446892,-136.835126,-45.534865,-4.364052
107,92.870342,-66.287392,66.318658,77.227213,23.077448,-124.415490,174.957740,-137.013490,-45.794194,-3.986092,90.596328,-65.725347,67.023128,76.761261,22.733622,-122.137064,173.709000,-136.577489,-45.160278,-4.909994
108,92.667498,-68.484896,67.424854,78.978619,21.837585,-125.963896,177.280810,-139.877231,-47.424647,-5.922065,92.954136,-70.819986,66.160110,81.590605,22.164510,-125.115481,171.929460,-139.510448,-46.957595,-7.266162
109,92.216692,-70.067085,66.330415,79.389646,23.879288,-124.920958,178.740608,-141.355150,-48.274127,-4.685581,92.880605,-67.736953,67.942225,78.784315,20.872416,-126.456922,176.590724,-139.178578,-47.023075,-6.506585
110,94.248592,-70.687131,63.817687,76.234179,27.423661,-125.841562,175.637857,-140.341343,-48.784938,-2.381349,95.799327,-68.524209,64.646831,76.545348,24.316422,-127.452641,172.497610,-137.300394,-47.247827,-4.009061
111,96.705552,-69.232946,65.064688,77.072149,23.790492,-128.873701,173.150572,-138.141572,-47.799094,-4.654293,94.493297,-67.502794,64.044626,75.786134,25.074381,-125.404643,171.556576,-136.088107,-46.453354,-3.079169
112,96.643353,-70.657650,64.436379,78.695294,23.157353,-128.559979,171.507026,-138.457947,-48.048421,-5.771468,96.738595,-68.476072,65.398477,76.209853,24.126847,-129.040366,174.023706,-137.973498,-47.666639,-4.060794
113,94.405759,-66.326179,67.819169,75.253447,22.443633,-128.111042,180.652209,-139.296880,-48.049098,-4.173255,94.313046,-65.268867,65.633883,72.763959,24.887910,-126.548238,177.965513,-137.002298,-47.239777,-1.673859
114,95.889801,-66.286147,65.071738,72.621775,25.599919,-128.019980,177.645544,-137.540188,-47.835918,-1.411113,92.264415,-63.947147,66.364261,72.948694,23.962819,-124.636048,178.381238,-136.303435,-46.465228,-2.015236
115,92.931393,-63.580983,66.438976,73.324102,23.386027,-125.086267,177.150837,-135.422833,-46.083919,-2.467451,91.139708,-64.564600,66.238273,72.315653,24.935449,-123.876855,180.456031,-137.788373,-47.108222,-1.252676
116,92.098255,-63.893091,65.250321,72.734445,23.430388,-123.476864,175.965967,-134.500333,-45.765167,-2.053000,93.450140,-63.386651,67.179081,73.691247,23.358406,-126.088349,177.888587,-135.997219,-46.282387,-2.725506
117,96.580167,-65.489759,65.420222,72.537470,24.622517,-128.732097,177.060915,-136.650107,-47.362010,-1.769501,94.532080,-67.852375,64.386385,72.787575,27.522142,-126.619485,178.795315,-139.290680,-48.767937,-0.706285
118,96.744857,-64.135212,65.657007,70.434043,24.370165,-128.993475,179.129995,-136.346460,-47.390732,-0.909490,96.495710,-66.184399,65.298794,73.616151,24.751928,-128.598056,175.999849,-136.805823,-47.347281,-2.210532
119,96.696706,-66.426428,65.964187,74.007346,24.260626,-128.833120,176.464961,-137.276793,-47.339619,-2.808504,96.054163,-65.787548,64.064359,72.851793,25.646074,-128.161870,174.986963,-135.869100,-47.345459,-1.142711
120,93.606649,-68.008309,67.049316,74.782211,24.253490,-126.904607,182.016290,-140.975744,-49.041976,-3.404060,94.773167,-65.552786,68.173125,75.470107,21.611514,-128.665725,180.025046,-138.524989,-47.592602,-4.526908
121,96.431247,-66.032972,67.730020,75.141939,22.405296,-130.162331,179.594268,-138.628111,-48.189694,-4.306914,92.479111,-64.888418,68.786188,75.924149,20.513268,-126.595078,180.621053,-138.382314,-46.766488,-4.831284
122,95.841461,-67.003268,67.555354,76.034541,22.382731,-129.601429,178.162112,-138.836000,-48.064037,-4.895344,97.259755,-64.669938,67.975383,73.888045,22.436995,-130.950264,181.606107,-138.336076,-48.366212,-3.480310
123,95.124708,-69.190467,66.486323,74.867940,25.165028,-128.887910,181.722735,-141.899898,-49.839395,-3.072232,92.361554,-66.947327,67.479763,74.648466,23.517015,-125.168912,182.338724,-140.118195,-48.368180,-3.616344
124,-92.265061,158.189677,96.393035,164.736375,-330.029132,89.894632,96.487411,181.878868,118.193394,-111.821227,39.929188,63.644416,185.217438,67.545484,-131.817425,-64.849417,20.517135,47.923291,82.486338,-102.841523
125,41.177955,65.711062,186.278194,67.489713,-134.239568,-66.151201,19.079056,50.052874,83.715988,-103.929419,38.878200,61.905085,184.324683,67.592421,-129.778900,-63.753809,21.727452,46.130990,81.451439,-101.925927
